@relation control_13_1133-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-R4-9-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.instance.RemoveWithValues-S2.0-C2-L1-V-weka.filters.unsupervised.instance.RemoveWithValues-S1.0-C2-L1-weka.filters.unsupervised.attribute.Remove-R2

@attribute sessionId numeric
@attribute whof {tv,watch,alarm,assis}
@attribute purposef {pur}
@attribute whatf {colight,cosecu,itself,cohvac,coalarm,corefri,coassis,cowash,cotv}
@attribute cstore {Locally,'Third Party Share','Remote Server'}
@attribute caction {insight,nothing,reco,opti}
@attribute decision {0,1}

@data
1763,tv,pur,cowash,Locally,nothing,1
1765,watch,pur,coalarm,Locally,nothing,1
1768,tv,pur,cosecu,Locally,nothing,1
1770,watch,pur,colight,'Remote Server',insight,1
1786,tv,pur,corefri,'Remote Server',reco,0
1807,watch,pur,coassis,'Remote Server',opti,0
1833,assis,pur,colight,'Third Party Share',nothing,1
1834,alarm,pur,cotv,Locally,nothing,0
1836,tv,pur,colight,'Remote Server',opti,1
1837,assis,pur,cosecu,Locally,opti,1
1844,watch,pur,colight,'Remote Server',opti,1
1847,assis,pur,cowash,'Remote Server',reco,1
1857,watch,pur,cosecu,'Third Party Share',nothing,1
1860,watch,pur,cotv,'Third Party Share',opti,1
1867,assis,pur,colight,'Remote Server',reco,1
1872,assis,pur,cowash,'Remote Server',insight,1
1873,tv,pur,cotv,'Third Party Share',insight,0
1875,tv,pur,colight,'Remote Server',reco,1
1880,watch,pur,coassis,Locally,nothing,1
1881,alarm,pur,cowash,'Remote Server',reco,1
1882,assis,pur,corefri,Locally,insight,1
1883,alarm,pur,colight,'Remote Server',insight,1
1901,tv,pur,cotv,'Remote Server',opti,0
1887,watch,pur,cosecu,'Third Party Share',reco,1
1892,watch,pur,corefri,'Third Party Share',opti,1
1898,watch,pur,cotv,Locally,insight,1
1919,watch,pur,itself,'Remote Server',opti,1
1922,watch,pur,itself,'Remote Server',insight,1
1923,watch,pur,cotv,'Remote Server',reco,1
1924,assis,pur,corefri,'Remote Server',insight,1
1925,alarm,pur,coalarm,Locally,reco,1
1928,alarm,pur,coalarm,'Remote Server',nothing,1
1932,assis,pur,coalarm,Locally,insight,0
1948,watch,pur,cotv,'Remote Server',opti,0
1954,tv,pur,cowash,'Third Party Share',reco,0
1957,tv,pur,cowash,'Third Party Share',insight,0
1959,alarm,pur,colight,'Third Party Share',nothing,1
1963,tv,pur,cohvac,'Remote Server',opti,1
1967,assis,pur,cotv,Locally,insight,0
1969,tv,pur,cosecu,'Third Party Share',opti,0
1971,watch,pur,corefri,'Third Party Share',nothing,0
1978,assis,pur,cowash,Locally,opti,1
1984,tv,pur,cosecu,'Remote Server',reco,1
1994,alarm,pur,corefri,Locally,opti,1
1991,alarm,pur,cosecu,'Third Party Share',nothing,0
1995,tv,pur,coassis,'Remote Server',reco,0
1999,alarm,pur,cowash,'Remote Server',nothing,0
2002,assis,pur,corefri,'Third Party Share',reco,1
2005,alarm,pur,cosecu,'Third Party Share',opti,1
2027,alarm,pur,cosecu,'Third Party Share',reco,0
2039,assis,pur,cohvac,Locally,insight,1
